5466891,Engholm Tank,Engholm Tank,,32.70051,-106.80457,H,RSVT,US,,NM,013,,,0,1316,1314,America/Denver,"2014-10-08
"
4263337,Pound Ditch,Pound Ditch,,39.91865,-86.53,H,CNL,US,,IN,063,,,0,290,291,America/Indiana/Indianapolis,"2010-02-15
"
4457984,Buffalo Creek,Buffalo Creek,,36.24126,-78.26527,H,STM,US,,NC,069,,,0,85,84,America/New_York,"2006-01-15
"
4904107,Northland Hall,Northland Hall,,41.95309,-87.65589,S,BLDG,US,,IL,031,14000,,0,181,185,America/Chicago,"2017-05-23
"
7189605,Bonita Springs Post Office,Bonita Springs Post Office,,26.35889,-81.78835,S,PO,US,,FL,071,,,0,4,7,America/New_York,"2010-02-05
"
9968125,Holiday Inn Express & Suites V,Holiday Inn Express & Suites V,,28.85872,-96.99642,S,HTL,US,,TX,469,,,0,,33,America/Chicago,"2015-01-21
"
5855802,Hawaiian Beaches,Hawaiian Beaches,,19.54306,-154.91583,P,PPL,US,,HI,001,,,4280,78,80,Pacific/Honolulu,"2011-05-14
"
5791009,Cottonwood Spring,Cottonwood Spring,,46.34599,-117.3035,H,SPNG,US,,WA,003,,,0,613,615,America/Los_Angeles,"2006-01-15
"
4481898,New Inlet (historical),New Inlet (historical),Chickinacommock,33.95824,-77.92456,H,BAY,US,,NC,019,92992,,0,-2,-9999,America/New_York,"2024-04-29
"
4774619,Mount Pleasant Church,Mount Pleasant Church,"Mount Pleasant Baptist Church,Mount Pleasant Church",38.95011,-77.4186,S,CH,US,,VA,059,,,0,104,103,America/New_York,"2006-01-15
"
4344943,Walsh Lake,Walsh Lake,"Walsh Lake,Wash Lake",31.33967,-91.90131,H,LK,US,,LA,025,,,0,13,15,America/Chicago,"2013-03-07
"
4159744,Interchange 123,Interchange 123,,30.39246,-81.6676,R,RDJCT,US,,FL,031,,,0,7,10,America/New_York,"2010-02-20
"
4851430,Christian Church,Christian Church,,41.64166,-95.79029,S,CH,US,,IA,085,92223,,0,330,334,America/Chicago,"2017-05-23
"
5733490,Jaquith Park,Jaquith Park,,45.30817,-122.97621,L,PRK,US,,OR,071,,,0,56,59,America/Los_Angeles,"2010-09-05
"
4524438,Shady Grove School (historical),Shady Grove School (historical),,39.70312,-83.6427,S,SCH,US,,OH,047,38598,,0,335,334,America/New_York,"2017-05-23
"
5499769,Barton Spring,Barton Spring,,38.0245,-115.65158,H,SPNG,US,,NV,017,,,0,1912,1906,America/Los_Angeles,"2011-12-11
"
5339974,Cottonwood Creek,Cottonwood Creek,,37.9802,-120.05491,H,STM,US,,CA,109,,,0,1010,1040,America/Los_Angeles,"2006-01-15
"
5081413,Waterbury Bible Church,Waterbury Bible Church,,42.45805,-96.73476,S,CH,US,,NE,051,37665,,0,403,401,America/Chicago,"2017-05-23
"
7265503,Interchange 1A,Interchange 1A,,25.75245,-80.20569,R,RDJCT,US,,FL,086,,,0,5,10,America/New_York,"2010-02-07
"
4692001,Foster Lake,Foster Lake,,33.00147,-94.43725,H,RSV,US,,TX,067,,,0,79,84,America/Chicago,"2011-12-11
"
5081840,Wilcox City Park,Wilcox City Park,,40.36612,-99.17092,L,PRK,US,,NE,099,,,0,684,689,America/Chicago,"2006-01-15
"
5750193,Salmon Creek,Salmon Creek,,42.87732,-124.07599,H,STM,US,,OR,011,,,0,74,75,America/Los_Angeles,"2013-03-08
"
4785666,Signal Hill Elementary School,Signal Hill Elementary School,,38.74782,-77.43723,S,SCH,US,,VA,153,,,0,84,83,America/New_York,"2016-12-07
"
4212893,Norcross Historic District,Norcross Historic District,,33.94149,-84.21381,L,PRK,US,,GA,135,,,0,320,323,America/New_York,"2006-01-15
"
5218029,Warrior Gap,Warrior Gap,,41.1823,-75.94964,T,GAP,US,,PA,079,,,0,303,300,America/New_York,"2010-09-05
"
5196499,Kohr Island,Kohr Island,,40.16148,-76.72914,T,ISL,US,,PA,043,,,0,84,84,America/New_York,"2006-01-15
"
5029316,Hanson Lakes,Hanson Lakes,,47.03439,-94.46345,H,LK,US,,MN,021,,,0,404,405,America/Chicago,"2011-12-11
"
5447877,01644 Water Well,01644 Water Well,,31.84288,-107.62697,H,WLL,US,,NM,029,,,0,1234,1231,America/Denver,"2006-01-15
"
5263474,Moravain Church,Moravain Church,,45.20193,-87.0915,S,CH,US,,WI,029,43925,,0,198,198,America/Chicago,"2017-05-23
"
4843835,Streets Pond,Streets Pond,"Pope Pond,Street Pond,Streets Pond",41.07574,-73.45325,H,LK,US,,CT,001,,,0,7,17,America/New_York,"2011-12-11
"
5560670,Burney Falls,Burney Falls,,41.01072,-121.65276,H,OVF,US,,CA,089,,,0,893,905,America/Los_Angeles,"2006-01-15
"
4516661,Limerick Cemetery,Limerick Cemetery,,39.12674,-82.74711,S,CMTY,US,,OH,079,37856,,0,194,195,America/New_York,"2017-05-23
"
9682683,Maple Lake,Maple Lake,,41.96451,-88.07479,H,RSV,US,,IL,043,,,0,218,216,America/Chicago,"2014-10-10
"
4264881,Greenwood Municipal Airport,Greenwood Municipal Airport,"Greenwood Municipal Airport,Skyway Airport",39.63036,-86.08998,S,AIRP,US,,IN,081,60390,,0,250,251,America/Indiana/Indianapolis,"2017-05-23
"
4620296,Ebbing and Flowing Spring,Ebbing and Flowing Spring,"Ebbing and Flowing Spring,Ebbing and Flowing Springs",36.42579,-82.95533,H,SPNG,US,,TN,073,,,0,344,362,America/New_York,"2011-12-11
"
4686516,Dolen School,Dolen School,,30.41437,-94.90021,S,SCH,US,,TX,291,,,0,22,26,America/Chicago,"2006-01-15
"
5801532,Long Draw,Long Draw,,48.95488,-119.85369,T,VAL,US,,WA,047,,,0,1693,1695,America/Los_Angeles,"2006-01-15
"
4480088,Moores (historical),Moores (historical),,35.75541,-81.08786,P,PPLQ,US,,NC,097,92924,,0,233,238,America/New_York,"2017-05-23
"
4263280,Poplar Grove Church,Poplar Grove Church,,38.66144,-86.86278,S,CH,US,,IN,101,11548,,0,208,211,America/Indiana/Vincennes,"2017-05-23
"
4493518,Stillwater Branch,Stillwater Branch,,35.284,-82.75929,H,STM,US,,NC,175,,,0,682,710,America/New_York,"2010-02-16
"
4511926,Five Forks,Five Forks,,38.61452,-82.56071,P,PPL,US,,OH,087,00562,,0,259,275,America/New_York,"2017-05-23
"
4046597,Beard Cemetery,Beard Cemetery,"Beard Cemetery,Beards Bluff Cemetery",34.51898,-86.54332,S,CMTY,US,,AL,095,,,0,212,222,America/Chicago,"2006-01-15
"
7199983,Stormville Fire Company,Stormville Fire Company,"Stormville Fire Company,Stormville Fire Company Number 2",41.56993,-73.74475,S,BLDG,US,,NY,027,21996,,0,100,104,America/New_York,"2017-05-23
"
7176708,Essau School,Essau School,,37.41215,-83.63328,S,SCH,US,,KY,189,,,0,235,245,America/New_York,"2010-02-03
"
7246424,El Paso Fire Department Station 17,El Paso Fire Department Station 17,,31.69551,-106.33617,S,BLDG,US,,TX,141,,,0,1121,1118,America/Denver,"2010-02-07
"
5623044,10N04W23CADD01 Well,10N04W23CADD01 Well,,46.60577,-112.07417,H,WLL,US,,MT,049,,,0,1218,1213,America/Denver,"2006-01-15
"
5831883,McMaster Dam,McMaster Dam,,42.66663,-104.13883,S,DAM,US,,WY,027,,,0,1462,1465,America/Denver,"2006-01-15
"
5664070,Luken Hazel III Mine,Luken Hazel III Mine,,48.30912,-115.61239,S,MN,US,,MT,053,,,0,1024,1033,America/Denver,"2006-01-15
"
8107141,Rothsay Fire Department,Rothsay Fire Department,,46.47517,-96.2839,S,BLDG,US,,MN,167,56014,,0,366,362,America/Chicago,"2017-05-23
"
11820334,Polk City Wildlife Area,Polk City Wildlife Area,,41.75752,-93.69493,L,RESW,US,,IA,153,93762,,0,,268,America/Chicago,"2018-03-01
"
4929730,Bardwell,Bardwell,"Bardwell,Bardwell's Ferry,Bardwells Ferry",42.55675,-72.67815,P,PPL,US,,MA,011,61135,,0,65,68,America/New_York,"2017-05-23
"
4410837,Sunset Lake,Sunset Lake,,38.56142,-92.19879,H,RSV,US,,MO,051,,,0,226,235,America/Chicago,"2006-01-15
"
5612504,Williamson Hollow,Williamson Hollow,,42.00382,-111.42854,T,VAL,US,,ID,007,,,0,1984,1979,America/Boise,"2006-01-15
"
5419375,Dennison Elementary School,Dennison Elementary School,"Dennison Elementary School,West Lakewood School",39.72162,-105.10612,S,SCH,US,,CO,059,,,0,1691,1693,America/Denver,"2014-10-07
"
5794517,Fisher Flat,Fisher Flat,,46.83929,-120.76341,T,PLN,US,,WA,077,,,0,796,795,America/Los_Angeles,"2010-09-05
"
4105579,Choctaw High School (historical),Choctaw High School (historical),,35.53424,-92.40932,S,SCH,US,,AR,141,90789,,0,174,178,America/Chicago,"2017-05-23
"
4542350,Maysville Laterals Site L4 Dam,Maysville Laterals Site L4 Dam,,34.79008,-97.35697,S,DAM,US,,OK,049,,,0,287,291,America/Chicago,"2006-01-15
"
4189784,Covey Rise Farm Cemetery,Covey Rise Farm Cemetery,,33.36403,-82.88848,S,CMTY,US,,GA,141,,,0,165,169,America/New_York,"2006-01-15
"
5316400,Supai,Supai,"Goohniinii Bikin,Góóhníinii Bikin,HAE,Supai,Supaj,su pei,supa'i,swpay,swpay  aryzwna,Супай,סופאי,سوپای,سوپای، آریزونا,सुपाइ,সুপাই,蘇佩",36.23693,-112.68908,P,PPL,US,,AZ,005,,,208,973,976,America/Phoenix,"2017-07-03
"
5516947,Bethel Church,Bethel Church,,33.54731,-101.81878,S,CH,US,,TX,303,,,0,967,968,America/Chicago,"2006-01-15
"
5662078,Leubke School (historical),Leubke School (historical),,48.35975,-104.43384,S,SCH,US,,MT,085,,,0,643,641,America/Denver,"2006-01-15
"
5117399,Fleetwood,Fleetwood,,40.9251,-73.83597,P,PPL,US,,NY,119,49121,,0,48,54,America/New_York,"2017-05-23
"
5766177,Kay Hill,Kay Hill,,45.40646,-104.00407,T,MT,US,,SD,063,59865,,0,1027,1020,America/Denver,"2017-05-23
"
5529358,Riverside Park,Riverside Park,,31.73594,-106.37165,L,PRK,US,,TX,141,,,0,1124,1120,America/Denver,"2006-01-15
"
4158924,Holly Point,Holly Point,,30.15552,-81.69593,P,PPL,US,,FL,019,,,0,4,11,America/New_York,"2006-01-15
"
4451258,Williams Cemetery,Williams Cemetery,,33.57345,-89.7073,S,CMTY,US,,MS,097,,,0,107,111,America/Chicago,"2010-02-16
"
4700433,Jack Taylor Elementary School,Jack Taylor Elementary School,,32.5568,-97.33502,S,SCH,US,,TX,251,,,0,221,228,America/Chicago,"2006-01-15
"
5435474,Pueblo Mountain Park,Pueblo Mountain Park,,38.04723,-105.00471,L,PRK,US,,CO,101,,,0,2086,2106,America/Denver,"2006-01-15
"
5284865,Billys Tank,Billys Tank,,34.53956,-111.25454,H,RSVT,US,,AZ,005,,,0,2121,2138,America/Phoenix,"2011-12-11
"
5052002,Watawan County Historical Center,Watawan County Historical Center,,44.04496,-94.42302,S,BLDG,US,,MN,165,39230,,0,302,299,America/Chicago,"2017-05-23
"
7305688,Mapleton Castle Hill Chapman Fire Department,Mapleton Castle Hill Chapman Fire Department,"Mapleton - Castle Hill - Chapman Fire Department,Mapleton Castle Hill Chapman Fire Department",46.687,-68.14878,S,BLDG,US,,ME,003,43255,,0,160,159,America/New_York,"2017-05-23
"
4465417,Enon Church,Enon Church,,35.75541,-81.58454,S,CH,US,,NC,023,90912,,0,367,367,America/New_York,"2017-05-23
"
8497987,Latter Ditch,Latter Ditch,,40.89025,-106.23772,H,CNL,US,,CO,057,,,0,2499,2499,America/Denver,"2013-03-09
"
7238151,Big Rapids Mobile Home Court,Big Rapids Mobile Home Court,,43.70833,-85.47222,P,PPL,US,,MI,107,08300,,0,283,285,America/Detroit,"2017-05-23
"
9849702,Holiday Inn Express Boca Raton West,Holiday Inn Express Boca Raton West,,26.36784,-80.17244,S,HTL,US,,FL,099,,,0,,9,America/New_York,"2014-11-14
"
9858966,Hyatt Place Nashville Brentwood,Hyatt Place Nashville Brentwood,,36.03905,-86.78018,S,HTL,US,,TN,037,,,0,,244,America/Chicago,"2014-11-25
"
4651796,Quarry Branch,Quarry Branch,,35.91118,-86.88417,H,STM,US,,TN,187,,,0,204,208,America/Chicago,"2006-01-15
"
4112343,Gills Cemetery,Gills Cemetery,"Gill Cemetery,Gills Cemetery",35.43537,-94.30299,S,CMTY,US,,AR,033,93771,,0,156,156,America/Chicago,"2017-05-23
"
5558590,Wrangell Island,Wrangell Island,"Big Wrangell Island,Kach-Khanna,Ostrov Bolshoy Vrangel,Wrangell Island,Wrangle Island",56.85306,-135.4925,T,ISL,US,,AK,220,,,0,10,13,America/Sitka,"2010-01-30
"
5586999,Bruneau,Bruneau,"Bruneau,brwny,brwny  aydahw,bu nuo,برونی,برونی، آیداهو,布諾",42.88045,-115.79731,P,PPL,US,,ID,073,,,0,777,776,America/Boise,"2006-01-15
"
4201023,Holly Grove Church,Holly Grove Church,,33.01068,-84.14853,S,CH,US,,GA,171,,,0,233,236,America/New_York,"2010-02-15
"
5078091,School Number 28,School Number 28,,41.85834,-97.64866,S,SCH,US,,NE,119,,,0,551,557,America/Chicago,"2006-01-15
"
8091023,Aero Methow Rescue Service,Aero Methow Rescue Service,,48.35857,-120.1112,S,BLDG,US,,WA,047,,,0,482,479,America/Los_Angeles,"2011-12-12
"
5383955,Point Emmet,Point Emmet,,38.03964,-121.88024,T,CAPE,US,,CA,013,,,0,11,0,America/Los_Angeles,"2006-01-15
"
4373392,White Avenue Cemetery,White Avenue Cemetery,White Avenue Cemetery,39.19622,-76.67552,S,CMTY,US,,MD,003,,,0,59,68,America/New_York,"2006-01-15
"
4212586,New School (historical),New School (historical),,32.8768,-84.29381,S,SCH,US,,GA,293,,,0,212,219,America/New_York,"2010-02-15
"
5203102,New Bergen (historical),New Bergen (historical),,41.62812,-77.71499,P,PPLQ,US,,PA,105,00108,,0,474,481,America/New_York,"2017-05-23
"
4488396,Robinson Park,Robinson Park,,36.09486,-79.44141,L,PRK,US,,NC,001,,,0,191,191,America/New_York,"2010-02-16
"
5496125,Upper Pine Well,Upper Pine Well,,34.49117,-107.84144,H,WLL,US,,NM,003,,,0,2227,2232,America/Denver,"2010-02-16
"
4843028,Sikorsky Bridgeport Heliport,Sikorsky Bridgeport Heliport,,41.16121,-73.20233,S,AIRH,US,,CT,001,08070,,0,6,4,America/New_York,"2017-05-23
"
4452981,Asbury,Asbury,"Asbury,Auman's Hill",35.49375,-79.77392,P,PPL,US,,NC,123,93100,,0,197,199,America/New_York,"2017-05-23
"
5573413,Waterdog Lake,Waterdog Lake,,41.26511,-122.97699,H,LK,US,,CA,093,,,0,2119,2127,America/Los_Angeles,"2011-12-11
"
7313239,Mount Vernon Senior Citizens Building,Mount Vernon Senior Citizens Building,,31.08726,-88.00637,S,BLDG,US,,AL,097,,,0,10,17,America/Chicago,"2011-01-10
"
5719526,Clear Spring Recreation Site,Clear Spring Recreation Site,,42.46821,-120.71275,S,,US,,OR,037,,,0,1748,1761,America/Los_Angeles,"2010-02-20
"
8486059,Medford City Hall,Medford City Hall,,42.32261,-122.87602,S,BLDG,US,,OR,029,,,0,425,426,America/Los_Angeles,"2013-03-08
"
5790169,Clam Bay,Clam Bay,,47.57121,-122.54819,H,BAY,US,,WA,035,,,0,1,1,America/Los_Angeles,"2006-01-15
"
4826435,War Eagle,War Eagle,,37.52844,-81.94401,P,PPL,US,,WV,059,,,0,265,271,America/New_York,"2010-02-19
"
4816259,Myers Fork,Myers Fork,,39.19091,-81.25178,H,STM,US,,WV,085,,,0,210,218,America/New_York,"2006-01-15
"
5297399,Harper Well,Harper Well,,35.24612,-111.68739,H,WLL,US,,AZ,005,,,0,2190,2199,America/Phoenix,"2006-01-15
"
7305995,Flora Wylie Park,Flora Wylie Park,,27.78667,-82.62361,L,PRK,US,,FL,103,,,0,1,3,America/New_York,"2010-08-05
"
4865377,Long Dick Creek,Long Dick Creek,,42.16943,-93.57605,H,STM,US,,IA,169,,,0,290,298,America/Chicago,"2006-01-15
"
4264577,Scudder Hill,Scudder Hill,,38.82477,-87.25557,T,MT,US,,IN,083,79118,,0,175,173,America/Indiana/Vincennes,"2017-05-23
"
4430077,Holly Grove Church,Holly Grove Church,,32.94679,-90.91038,S,CH,US,,MS,125,,,0,32,32,America/Chicago,"2006-01-15
"
5815881,Whitestone Mountain,Whitestone Mountain,,48.00571,-118.50972,T,MT,US,,WA,019,,,0,1167,1174,America/Los_Angeles,"2006-01-15
"
5267415,Pleasant Ridge,Pleasant Ridge,,43.42081,-90.3104,T,RDGE,US,,WI,103,,,0,349,350,America/Chicago,"2006-01-15
"
7224768,German American School of Portland,German American School of Portland,,45.49139,-122.82556,S,SCH,US,,OR,067,,,0,56,54,America/Los_Angeles,"2010-02-06
"
5632928,28N51E08BACC01 Well,28N51E08BACC01 Well,,48.19807,-105.1672,H,WLL,US,,MT,085,,,0,607,606,America/Denver,"2006-01-15
"
5828685,Jackson Spring,Jackson Spring,,42.5314,-108.35566,H,SPNG,US,,WY,013,,,0,2030,2034,America/Denver,"2011-12-12
"
5644381,Chain of Lakes Coulee,Chain of Lakes Coulee,,48.72889,-110.1341,T,VAL,US,,MT,041,,,0,786,783,America/Denver,"2006-01-15
"
5272881,City of Shawano,City of Shawano,,44.77493,-88.58428,A,ADM3,US,,WI,115,72925,,9305,250,248,America/Chicago,"2019-10-29
"
5144807,Winne Cemetery,Winne Cemetery,,42.71146,-75.98187,S,CMTY,US,,NY,023,19499,,0,385,382,America/New_York,"2017-05-23
"
6498120,Shilo Inn Portland Rose Garden,Shilo Inn Portland Rose Garden,,45.5337,-122.6636,S,HTL,US,,OR,051,,,0,,49,America/Los_Angeles,"2007-04-14
"
5465202,Dogs Head Tank,Dogs Head Tank,,32.24768,-108.66323,H,RSVT,US,,NM,023,,,0,1344,1349,America/Denver,"2011-12-11
"
4667652,Wilbur Lake,Wilbur Lake,,36.33796,-82.12088,H,RSV,US,,TN,019,,,0,503,521,America/New_York,"2011-12-11
"
5098312,Friend Center for Engineering Education,Friend Center for Engineering Education,,40.35038,-74.65238,S,BLDG,US,,NJ,021,,,0,53,62,America/New_York,"2007-02-14
"
4980856,Toby Pond,Toby Pond,,45.4742,-70.30686,H,LK,US,,ME,025,,,0,336,332,America/New_York,"2011-12-11
"
4835368,Green Harbor Beach,Green Harbor Beach,,41.33704,-72.10008,T,BCH,US,,CT,011,52350,,0,1,12,America/New_York,"2017-05-23
"
7266893,United States Naval Reserve Training Center,United States Naval Reserve Training Center,,42.08222,-79.25361,S,INSM,US,,NY,013,38264,,0,461,462,America/New_York,"2017-05-23
"
7128247,Fairfield Bay Volunteer Fire Department Station 3 Indian Hills,Fairfield Bay Volunteer Fire Department Station 3 Indian Hills,"Fairfield Bay Volunteer Fire Department Station 3 Indian Hills,Indian Hills Substation 3",35.60826,-92.2439,S,BLDG,US,,AR,141,91830,,0,343,346,America/Chicago,"2017-05-23
"
4276871,Overbrook,Overbrook,"Overbrook,Overbruk,ao fu bu lu ke,awfrbrwk,awwrbrwk  kanzas,Овербрук,أوفربروك,اوفربروك,اووربروک، کانزاس,奧弗布魯克",38.78056,-95.5572,P,PPL,US,,KS,139,20175,,1024,367,372,America/Chicago,"2017-05-23
"
5129908,Oppenheim Park,Oppenheim Park,,43.097,-78.90171,L,PRK,US,,NY,063,,,0,175,175,America/New_York,"2006-01-15
"
4386227,Falcon Church,Falcon Church,,37.60227,-92.37517,S,CH,US,,MO,105,26596,,0,363,367,America/Chicago,"2017-05-23
"
11378482,East Hampstead Post Office,East Hampstead Post Office,,42.89168,-71.13883,S,PO,US,,NH,015,32900,,0,80,81,America/New_York,"2017-05-23
"
4772800,Micah School (historical),Micah School (historical),,37.32154,-76.93552,S,SCH,US,,VA,036,,,0,13,13,America/New_York,"2006-01-15
"
4756066,Doane Hollow,Doane Hollow,,36.89511,-81.68512,T,VAL,US,,VA,173,,,0,559,563,America/New_York,"2006-01-15
"
8089274,Hawaiian Acres Volunteer Fire Station 05B,Hawaiian Acres Volunteer Fire Station 05B,,19.55786,-155.05092,S,BLDG,US,,HI,001,,,0,245,253,Pacific/Honolulu,"2011-12-12
"
8095393,Mill Spring Quarry,Mill Spring Quarry,,35.29639,-82.14778,S,MN,US,,NC,149,93980,,0,281,289,America/New_York,"2017-05-23
"
4848385,Bethel Cemetery,Bethel Cemetery,,41.81971,-93.19826,S,CMTY,US,,IA,099,92022,,0,299,294,America/Chicago,"2017-05-23
"
7714900,Sahalee Country Club,Sahalee Country Club,,47.63457,-122.05461,S,RSRT,US,,WA,033,,,0,170,175,America/Los_Angeles,"2011-03-12
"
4418127,Bethlehem Church (historical),Bethlehem Church (historical),,32.2932,-90.74177,S,CH,US,,MS,149,,,0,53,60,America/Chicago,"2007-02-14
"
4594877,Sandwood Hills,Sandwood Hills,,34.21265,-80.73814,P,PPL,US,,SC,055,,,0,90,96,America/New_York,"2006-01-15
"
4809288,Horse Ridge,Horse Ridge,,39.65676,-78.18806,T,RDGE,US,,WV,065,,,0,235,234,America/New_York,"2006-01-15
"
5093496,Taylor River Dam,Taylor River Dam,"Coffins Mill Dam,Taylor River Dam",42.94342,-70.87783,S,DAM,US,,NH,015,33060,,0,4,16,America/New_York,"2017-05-23
"
5542045,Lion Tracks Spring,Lion Tracks Spring,,37.48,-109.97735,H,SPNG,US,,UT,037,,,0,1760,1741,America/Denver,"2006-01-15
"
5595094,Hansen Junior-Senior High School,Hansen Junior-Senior High School,,42.52797,-114.3017,S,SCH,US,,ID,083,,,0,1228,1226,America/Boise,"2006-01-15
"
5610788,Twin Canyons,Twin Canyons,"Twin Canyon,Twin Canyons",42.33047,-112.9736,T,VAL,US,,ID,071,,,0,1701,1705,America/Boise,"2006-01-15
"
4500003,Woody Gap,Woody Gap,,35.58427,-82.90764,T,GAP,US,,NC,087,,,0,981,984,America/New_York,"2010-02-16
"
5637277,Angela Post Office,Angela Post Office,,46.72919,-106.20016,S,PO,US,,MT,087,,,0,888,887,America/Denver,"2014-10-08
"
4559613,Messiah United Methodist Church,Messiah United Methodist Church,,39.9801,-76.73608,S,CH,US,,PA,133,55608,,0,138,132,America/New_York,"2017-05-23
"
5320659,White Mountain Mine,White Mountain Mine,,34.26726,-111.40319,S,MN,US,,AZ,007,,,0,1382,1391,America/Phoenix,"2006-01-15
"
5723029,Devils Canyon,Devils Canyon,,44.71985,-120.92782,T,VAL,US,,OR,031,,,0,657,657,America/Los_Angeles,"2006-01-15
"
4574054,Cedar Rock Mountain,Cedar Rock Mountain,,34.88484,-82.62069,T,MT,US,,SC,077,,,0,421,425,America/New_York,"2006-01-15
"
5217623,WRTA-AM (Altoona),WRTA-AM (Altoona),,40.50729,-78.42057,S,TOWR,US,,PA,013,02184,,0,388,390,America/New_York,"2017-05-23
"
5690181,Township of Lindahl,Township of Lindahl,Lindahl Township,48.50289,-102.9508,A,ADM3,US,,ND,105,46900,,0,766,765,America/Chicago,"2017-05-14
"
5019356,Brookview Country Club,Brookview Country Club,,44.97663,-93.38551,S,RSRT,US,,MN,053,24308,,0,275,272,America/Chicago,"2017-05-23
"
4298043,Liberty Church,Liberty Church,,37.33036,-84.52522,S,CH,US,,KY,199,,,0,361,358,America/New_York,"2006-01-15
"
4591145,Pine Grove Church,Pine Grove Church,,33.87238,-79.88146,S,CH,US,,SC,089,,,0,29,31,America/New_York,"2006-01-15
"
5733738,Joe Graham Horse Camp,Joe Graham Horse Camp,"Joe Graham Horse Camp,Joe Graham Recreation Site",45.10012,-121.74702,S,CMP,US,,OR,005,,,0,1020,1050,America/Los_Angeles,"2010-02-17
"
4486010,Point Misery,Point Misery,,35.76845,-82.33735,T,MT,US,,NC,199,92476,,0,1742,1745,America/New_York,"2017-05-23
"
5578230,Hunter Dam,Hunter Dam,,40.98553,-106.38975,S,DAM,US,,CO,057,,,0,2437,2435,America/Denver,"2006-01-15
"
5770108,Walsh Well,Walsh Well,,43.54942,-103.97687,H,WLL,US,,SD,033,,,0,1177,1177,America/Denver,"2006-01-15
"
4433306,Leroy Percy State Park,Leroy Percy State Park,,33.15974,-90.93905,L,PRK,US,,MS,151,,,0,33,37,America/Chicago,"2014-11-30
"
5535647,Bob Bishop Canyon,Bob Bishop Canyon,,39.60385,-111.02822,T,VAL,US,,UT,007,,,0,2073,2085,America/Denver,"2010-02-18
"
5823923,Dunn Ranch,Dunn Ranch,,42.42525,-105.49527,S,,US,,WY,001,,,0,1863,1868,America/Denver,"2010-02-19
"
4518197,Miamisburg Mound,Miamisburg Mound,,39.62728,-84.28105,T,MT,US,,OH,113,49392,,0,286,281,America/New_York,"2017-05-23
"
5658003,Horse Creek,Horse Creek,,45.50804,-106.82366,H,STM,US,,MT,003,,,0,1137,1142,America/Denver,"2006-01-15
"
6465287,Microtel Inn Gatlinburg,Microtel Inn Gatlinburg,,35.7091,-83.5182,S,HTL,US,,TN,155,,,0,,420,America/New_York,"2007-04-13
"
4139886,Old Executive Office Building,Old Executive Office Building,"Executive Office Building,Old Executive Office Building,State  War and Navy Building",38.89733,-77.03859,S,BLDG,US,,DC,001,,,0,14,23,America/New_York,"2006-01-15
"
5114382,Curry Creek,Curry Creek,,42.53202,-76.88357,H,STM,US,,NY,097,,,0,135,142,America/New_York,"2006-01-15
"
4284092,Bethesda Church,Bethesda Church,,36.92977,-87.86252,S,CH,US,,KY,221,,,0,158,160,America/Chicago,"2006-01-15
"
5722207,Davidson Post Office (historical),Davidson Post Office (historical),,42.30679,-123.242,S,PO,US,,OR,033,,,0,348,348,America/Los_Angeles,"2006-01-15
"
4426506,First Christian Church,First Christian Church,,32.35153,-90.87566,S,CH,US,,MS,149,,,0,79,82,America/Chicago,"2006-01-15
"
5852597,Poupou Stream,Poupou Stream,,19.94458,-155.17536,H,STM,US,,HI,001,,,0,14,28,Pacific/Honolulu,"2014-10-07
"
4819312,Raleigh County Courthouse,Raleigh County Courthouse,,37.77735,-81.18928,S,BLDG,US,,WV,081,,,0,737,742,America/New_York,"2014-10-08
"
5842530,West Fork Dale Creek,West Fork Dale Creek,,41.00804,-105.36943,H,STM,US,,WY,001,,,0,2197,2209,America/Denver,"2010-02-19
"
4388059,Glenridge Cemetery,Glenridge Cemetery,,39.2775,-94.39301,S,CMTY,US,,MO,047,42050,,0,281,283,America/Chicago,"2017-05-23
"
7196176,Armando Perez Ministries,Armando Perez Ministries,,32.55454,-117.0536,S,CH,US,,CA,073,,,0,14,13,America/Los_Angeles,"2010-02-05
"
4606316,Big Foot Branch,Big Foot Branch,"Big Foot Branch,Big Foot Creek",35.29396,-84.60188,H,STM,US,,TN,107,,,0,223,222,America/New_York,"2006-01-15
"
4610471,Cal Hurst Branch,Cal Hurst Branch,,36.34313,-84.69272,H,STM,US,,TN,129,,,0,381,388,America/New_York,"2006-01-15
"
4490017,Salt Boiler Creek,Salt Boiler Creek,,33.86739,-78.5214,H,INLT,US,,NC,019,,,0,1,-11,America/New_York,"2006-01-15
"
4463486,Delta Village Shopping Center,Delta Village Shopping Center,,35.20126,-80.72535,S,MALL,US,,NC,119,,,0,236,236,America/New_York,"2010-02-16
"
5533565,White Church Cemetery,White Church Cemetery,,32.38401,-100.13149,S,CMTY,US,,TX,353,,,0,641,646,America/Chicago,"2006-01-15
"
8101387,Fargo - Moorhead Ambulance Service,Fargo - Moorhead Ambulance Service,,46.84525,-96.81865,S,BLDG,US,,ND,017,25700,,0,276,275,America/Chicago,"2017-05-23
"
5752605,Smallwood Creek,Smallwood Creek,,44.3804,-123.83178,H,STM,US,,OR,041,,,0,27,27,America/Los_Angeles,"2010-02-17
"
4659494,Spring Hollow,Spring Hollow,"Falls Hollow,Spring Hollow",35.65146,-87.39251,T,VAL,US,,TN,081,,,0,205,206,America/Chicago,"2006-01-15
"
